"info_id","emp_id","number_consumers","dishes_count","accounts_payable","use_start_time","lock_time","order_status","phone","name"
276,1033,2,5,175,"2016/8/24 11:18:22","2016/8/24 11:22:15",1,18688880052,"Ã’”¿≥±"
343,993,3,6,202,"2016/8/24 11:49:02","2016/8/24 11:59:02",1,18688880012,"—Ó“¿›Ê"
191,994,4,5,227,"2016/8/24 11:52:29","2016/8/24 12:03:46",1,18688880013,"≈£∫ÈŒ‰"
418,1117,4,4,451,"2016/8/24 13:00:16","2016/8/24 13:10:04",1,18688880115,"Ã’Í≈∑≤"
167,988,4,13,369,"2016/8/24 13:41:52","2016/8/24 13:57:52",1,18688880007,"”»Ωı»„"
741,1091,4,8,263,"2016/8/24 17:51:30","2016/8/24 18:06:35",1,18688880206,"«¸ª€∑º"
511,1163,4,9,331,"2016/8/24 19:08:21","2016/8/24 19:23:21",1,18688880230,"Õı‘Û—Û"
674,1089,6,5,178,"2016/8/24 19:10:01","2016/8/24 19:17:01",1,18688880305,"Õıæ≤”Ó"
501,1158,6,15,504,"2016/8/24 19:12:46","2016/8/24 19:30:46",1,18688880328,"∞¨–°Ω"
519,1084,8,11,543,"2016/8/24 19:18:48","2016/8/24 19:26:48",1,18688880104,"»ŒˆŒ"
676,1113,3,14,406,"2016/8/24 19:34:14","2016/8/24 19:43:14",1,18688880313,"Ã∆—≈ºŒ"
527,1106,2,7,306,"2016/8/24 19:47:53","2016/8/24 19:57:53",1,18688880211,"”»◊”ø…"
753,1118,2,6,164,"2016/8/24 20:06:09","2016/8/24 20:18:09",1,18688880215,"Àæ”¢Ω‹"
733,1153,8,13,800,"2016/8/24 20:08:28","2016/8/24 20:17:28",1,18688880127,"œ∞”–œ´"
604,1105,6,19,690,"2016/8/24 20:55:14","2016/8/24 21:08:58",1,18688880111,"√Á≈Æ◊”"
470,1131,8,5,206,"2016/8/24 21:26:18","2016/8/24 21:43:18",1,18688880319,"∏ﬂ–˘≥Ω"
385,1076,2,16,1253,"2016/8/25 11:00:49","2016/8/25 11:20:49",1,18688880201,"≥Ã◊”≈Õ"
271,990,2,4,96,"2016/8/25 11:32:36","2016/8/25 11:47:36",1,18688880009,"’≈•”Í"
345,984,6,15,456,"2016/8/25 11:32:59","2016/8/25 11:46:59",1,18688880003,"’≈Ω®ÃŒ"
274,997,2,9,266,"2016/8/25 11:54:12","2016/8/25 11:59:12",1,18688880016,"–Ï◊”–˘"
163,988,2,10,217,"2016/8/25 12:15:36","2016/8/25 12:33:36",1,18688880007,"π˘» ‘Û"
199,996,2,4,124,"2016/8/25 13:58:12","2016/8/25 14:03:49",1,18688880015,"’≈’——Ù"
679,1083,9,13,1064,"2016/8/25 17:03:55","2016/8/25 17:10:55",1,18688880303,"’≈º«±¶"
757,1148,3,6,337,"2016/8/25 17:39:02","2016/8/25 17:51:02",1,18688880225,"◊ø—«∆º"
1050,1001,4,17,640,"2016/8/25 17:46:17","2016/8/25 17:55:27",1,18688880020,"–Ã–«∫£"
590,1077,4,6,172,"2016/8/25 18:37:02","2016/8/25 18:45:02",1,18688880301,"”Ò–°Ÿª"
464,1108,2,16,689,"2016/8/25 19:24:08","2016/8/25 19:40:08",1,18688880112,"¿Ó∫£∑Â"
518,1156,6,12,594,"2016/8/25 19:56:51","2016/8/25 20:09:23",1,18688880128,"∞¨Œƒ‹Á"
456,1104,7,16,608,"2016/8/25 20:33:45","2016/8/25 20:51:45",1,18688880310,"œ∞¥æ’Ò"
523,1086,8,9,351,"2016/8/25 20:47:28","2016/8/25 20:58:28",1,18688880304,"Ωπ÷™∫¿"
326,987,8,13,494,"2016/8/26 11:20:28","2016/8/26 11:39:28",1,18688880006,"“◊◊”Ïß"
403,1108,8,9,451,"2016/8/26 11:24:45","2016/8/26 11:43:45",1,18688880112,"œƒÊ√ª€"
350,995,3,6,584,"2016/8/26 12:23:24","2016/8/26 12:40:24",1,18688880014,"∏ﬂËÛ"
205,1017,3,8,321,"2016/8/26 12:33:45","2016/8/26 12:51:45",1,18688880036,"¬¨ø°∫„"
257,1018,6,12,599,"2016/8/26 13:11:25","2016/8/26 13:30:25",1,18688880037,"◊ø∫∆”Ó"
206,1002,4,9,447,"2016/8/26 13:14:11","2016/8/26 13:19:11",1,18688880021,"¿Ó√œœƒ"
208,982,3,6,206,"2016/8/26 13:53:46","2016/8/26 14:09:50",1,18688880001,"“∂“‡ø≠"
292,989,2,4,143,"2016/8/26 14:03:23","2016/8/26 14:04:06",1,18688880008,"Ã∆¿Ú"
710,1147,8,12,734,"2016/8/26 17:45:17","2016/8/26 17:51:17",1,18688880125,"◊ø”¿√∑"
611,1098,4,8,408,"2016/8/26 17:48:10","2016/8/26 18:05:49",1,18688880308,"Œ¿—ß¡÷"
639,1075,6,16,650,"2016/8/26 17:48:40","2016/8/26 17:54:40",1,18688880101,"‘≠Œƒ’‹"
659,1119,6,16,515,"2016/8/26 17:49:24","2016/8/26 17:58:24",1,18688880315,"≥Ãª›"
552,1112,8,11,253,"2016/8/26 17:51:23","2016/8/26 17:58:23",1,18688880213,"Õı–°»Ω"
731,1082,5,19,631,"2016/8/26 18:49:43","2016/8/26 19:03:09",1,18688880203,"’≈–°±¶"
747,1097,6,17,795,"2016/8/26 19:48:20","2016/8/26 19:53:20",1,18688880208,"‘≠ˆ©Íø"
554,1016,8,13,708,"2016/8/26 19:48:58","2016/8/26 19:55:58",1,18688880035,"Œ∫÷€ƒæ"
627,1077,4,5,224,"2016/8/26 20:33:49","2016/8/26 20:42:49",1,18688880301,"”Ò–°Ÿª"
634,1078,3,10,733,"2016/8/26 20:44:16","2016/8/26 20:56:16",1,18688880102,"√Áº“Œ∞"
1087,1028,6,24,953,"2016/8/26 20:55:40","2016/8/26 21:09:10",1,18688880047,"“¸ø°Íÿ"
1037,1027,4,6,166,"2016/8/26 21:31:06","2016/8/26 21:41:06",1,18688880046,"–¡±Û"
834,1083,2,5,167,"2016/8/27 11:04:39","2016/8/27 11:07:35",1,18688880303,"’≈º«±¶"
806,1099,4,9,279,"2016/8/27 11:10:14","2016/8/27 11:17:35",1,18688880109,"œ∞÷«◊”"
361,995,2,5,270,"2016/8/27 11:15:18","2016/8/27 11:25:53",1,18688880014,"—Óœ˛≥©"
838,1126,6,13,550,"2016/8/27 11:15:48","2016/8/27 11:24:21",1,18688880118,"”‡º—–¿"
178,994,3,6,185,"2016/8/27 11:17:07","2016/8/27 11:21:51",1,18688880013,"¡ı¿÷—˛"
816,1160,6,10,419,"2016/8/27 11:35:41","2016/8/27 11:43:05",1,18688880229,"≤ÃÀ›Ë∫"
830,1076,2,6,205,"2016/8/27 11:37:25","2016/8/27 11:45:59",1,18688880201,"≥Ãœ˛∞≤"
866,1159,8,11,736,"2016/8/27 12:02:45","2016/8/27 12:18:50",1,18688880129,"¡ı±Û“Â"
785,1104,4,11,433,"2016/8/27 12:02:56","2016/8/27 12:15:28",1,18688880310,"œ∞ ´√Ù"
868,1133,4,13,410,"2016/8/27 12:38:58","2016/8/27 12:52:44",1,18688880220,"∞¸“‡–˛"
329,1001,4,12,303,"2016/8/27 12:59:55","2016/8/27 13:15:03",1,18688880020,"¡÷◊”›’"
821,1086,6,15,770,"2016/8/27 13:10:03","2016/8/27 13:15:35",1,18688880304,"ΩπÕÚ‘æ"
796,1092,5,8,378,"2016/8/27 13:12:02","2016/8/27 13:24:10",1,18688880306,"≤Ã» ©"
423,1120,7,4,110,"2016/8/27 13:40:04","2016/8/27 13:45:04",1,18688880116,"÷ÏŸª—©"
835,1073,6,11,499,"2016/8/27 13:43:20","2016/8/27 13:50:17",1,18688880098,"π®Ÿª"
819,1124,6,15,796,"2016/8/27 13:44:52","2016/8/27 13:51:41",1,18688880217,"÷‹Ó⁄ÕÆ"
303,1004,4,10,277,"2016/8/27 13:57:35","2016/8/27 14:05:54",1,18688880023,"›˛¿Ÿ∫Ï"
496,1019,4,13,821,"2016/8/27 17:03:05","2016/8/27 17:11:16",1,18688880038,"≈£–æ‹€"
465,1020,10,27,1010,"2016/8/27 17:15:15","2016/8/27 17:23:58",1,18688880039,"∫˙◊”›Ê"
1304,1087,2,19,765,"2016/8/27 17:45:24","2016/8/27 17:50:12",1,18688880105,"Õıæ≤"
1216,1026,6,11,405,"2016/8/27 17:50:32","2016/8/27 18:05:25",1,18688880045,"æ£”Í"
1209,1020,8,17,679,"2016/8/27 17:56:48","2016/8/27 17:14:48",1,18688880039,"ƒ˛√˙¨u"
1127,1022,6,6,312,"2016/8/27 17:58:04","2016/8/27 17:59:43",1,18688880041,"ÕıΩı≈Ù"
1307,1088,8,11,482,"2016/8/27 17:58:32","2016/8/27 18:09:15",1,18688880205,"Õı≈À≈À"
455,1018,4,6,317,"2016/8/27 18:06:24","2016/8/27 18:15:50",1,18688880037,"Õıø¬√»"
687,1079,5,15,713,"2016/8/27 18:07:04","2016/8/27 18:11:21",1,18688880202,"Õı‹∑»„"
1046,1132,2,15,615,"2016/8/27 18:19:40","2016/8/27 18:57:40",1,18688880120,"ÕıΩı≈Ù"
1190,1078,6,21,747,"2016/8/27 18:20:57","2016/8/27 18:31:31",1,18688880102,"¬…≤®"
483,1024,8,5,211,"2016/8/27 18:23:01","2016/8/27 18:36:52",1,18688880043,"—¶ˆ©ˆ©"
1313,1119,10,6,243,"2016/8/27 18:33:20","2016/8/27 18:42:48",1,18688880315,"≥Ã”Ìƒ¨"
1200,1149,3,9,465,"2016/8/27 18:34:54","2016/8/27 18:41:06",1,18688880325,"◊ø»®∫∫"
761,1107,6,16,745,"2016/8/27 18:56:51","2016/8/27 19:09:44",1,18688880311,"“◊º™‰–"
1076,1023,4,8,169,"2016/8/27 19:01:25","2016/8/27 19:11:23",1,18688880042,"∫˙√ŒÕ©"
1182,1097,8,8,185,"2016/8/27 19:03:52","2016/8/27 19:08:48",1,18688880208,"‘≠ﬁ»ÃÌ"
1024,1017,4,10,295,"2016/8/27 19:06:59","2016/8/27 19:21:52",1,18688880036,"≈£ÀÔ"
1034,1138,6,19,1082,"2016/8/27 19:15:37","2016/8/27 19:33:03",1,18688880122,"∑Î…ŸªÕ"
1036,1021,7,11,283,"2016/8/27 19:17:17","2016/8/27 19:25:19",1,18688880040,"“∂‰Ï“›"
1040,1122,8,8,391,"2016/8/27 19:22:47","2016/8/27 19:36:52",1,18688880316,"÷ÏÓ⁄"
1067,1161,2,21,581,"2016/8/27 19:24:08","2016/8/27 19:40:47",1,18688880329,"¡ı∑Ô¿º"
1005,1016,5,9,430,"2016/8/27 19:26:43","2016/8/27 19:37:59",1,18688880035,"Œ∫Œı‹«"
1107,1118,1,12,404,"2016/8/27 19:27:56","2016/8/27 19:44:56",1,18688880215,"ÀæÏœª‘"
589,1112,6,14,551,"2016/8/27 19:28:37","2016/8/27 19:42:12",1,18688880213,"Õı‘Û—Ô"
606,1108,8,13,459,"2016/8/27 19:32:12","2016/8/27 19:19:12",1,18688880112,"œƒ∫ÿ»º"
1230,1106,6,8,234,"2016/8/27 19:32:18","2016/8/27 19:39:18",1,18688880211,"”»◊”ø…"
1299,1082,8,16,629,"2016/8/27 19:33:09","2016/8/27 19:39:35",1,18688880203,"’≈–°±¶"
1214,1111,4,29,1034,"2016/8/27 19:44:21","2016/8/27 19:55:39",1,18688880113,"Ã∆µ§µ§"
1196,1147,5,14,590,"2016/8/27 20:07:04","2016/8/27 20:12:45",1,18688880125,"◊ø”¿√∑"
1213,1134,5,25,982,"2016/8/27 20:07:28","2016/8/27 20:13:15",1,18688880320,"¬Ω”Ó≥⁄"
1019,1109,8,27,1048,"2016/8/27 20:29:28","2016/8/27 20:41:19",1,18688880212,"¿Ó¥Ô√˜"
1228,1103,2,30,986,"2016/8/27 20:34:45","2016/8/27 20:44:04",1,18688880210,"“◊¡Ë"
1165,1163,2,11,416,"2016/8/27 20:35:56","2016/8/27 20:47:37",1,18688880230,"ÕıÍœ´h"
1312,1117,10,11,346,"2016/8/27 20:37:17","2016/8/27 20:49:12",1,18688880115,"Àæ”¢Ü¥"
910,1151,6,8,511,"2016/8/27 20:37:54","2016/8/27 20:54:59",1,18688880226,"π˘œ˛œ˛"
1097,1077,2,19,455,"2016/8/27 20:44:34","2016/8/27 20:50:10",1,18688880301,"”Ò–°Ÿª"
1095,1130,8,8,207,"2016/8/27 20:45:07","2016/8/27 21:01:38",1,18688880219,"œƒÍª»ª"
556,1114,4,10,449,"2016/8/27 20:48:44","2016/8/27 20:59:32",1,18688880114,"º™∫Û—Û"
1281,1096,6,18,611,"2016/8/27 20:50:03","2016/8/27 21:01:25",1,18688880108,"◊ø–„∑Ô"
1223,1155,8,8,323,"2016/8/27 20:56:45","2016/8/27 21:05:53",1,18688880327,"’‘—Â±˘"
752,1025,8,27,1055,"2016/8/27 21:30:32","2016/8/27 21:47:13",1,18688880044,"∏ﬂŒ∞∫„"
1128,1093,2,6,97,"2016/8/27 21:41:13","2016/8/27 21:52:47",1,18688880107,"Àæ÷æøµ"
1142,1080,6,13,628,"2016/8/27 21:42:04","2016/8/27 21:47:49",1,18688880302,"Õı≤®"
1256,1128,6,6,84,"2016/8/27 21:45:50","2016/8/27 21:57:38",1,18688880318,"”‡Àº—‘"
549,1098,4,11,300,"2016/8/27 21:50:13","2016/8/27 21:58:57",1,18688880308,"π∑¸¡·"
1164,1162,5,20,699,"2016/8/27 21:56:25","2016/8/27 22:15:31",1,18688880130,"¡ı∞Æ√∑"
1171,1100,4,7,176,"2016/8/27 21:57:01","2016/8/27 21:50:01",1,18688880209,"∏ﬂª€"
1207,1084,4,5,100,"2016/8/27 22:00:42","2016/8/27 22:02:14",1,18688880104,"Œ‚«Ô”Í"
789,1080,4,9,481,"2016/8/28 11:06:12","2016/8/28 11:10:03",1,18688880302,"Õı≤®"
867,1014,2,7,172,"2016/8/28 11:19:58","2016/8/28 11:28:29",1,18688880033,"–Ì∏ﬂ—Ù"
822,1117,9,15,1023,"2016/8/28 11:20:10","2016/8/28 11:26:51",1,18688880115,"ª∆ø…“√"
781,1089,6,10,361,"2016/8/28 11:24:30","2016/8/28 11:36:54",1,18688880305,"ƒ™—‘"
890,1017,6,14,743,"2016/8/28 11:30:50","2016/8/28 11:47:05",1,18688880036,"≈£«Â"
827,1009,8,14,701,"2016/8/28 11:46:18","2016/8/28 11:57:01",1,18688880028,"‘¨ÃÔÃÔ"
335,1007,5,11,465,"2016/8/28 11:53:10","2016/8/28 11:59:18",1,18688880026,"º™◊”ÊÊ"
341,1004,3,6,156,"2016/8/28 12:04:04","2016/8/28 12:07:26",1,18688880023,"≥¬√˜Ω‹"
402,1025,2,5,184,"2016/8/28 12:26:04","2016/8/28 12:29:27",1,18688880044,"Œ∫ÏÕ"
863,1008,5,5,307,"2016/8/28 12:26:21","2016/8/28 12:32:07",1,18688880027,"–Ì∫Õ‚˘"
801,1026,4,8,425,"2016/8/28 12:29:49","2016/8/28 12:40:46",1,18688880045,"“◊ø¬–˘"
858,1028,4,12,467,"2016/8/28 12:31:22","2016/8/28 12:44:56",1,18688880047,"æ£’‹"
297,987,3,6,219,"2016/8/28 12:34:59","2016/8/28 12:48:52",1,18688880006,"“◊◊”Ïß"
889,1076,8,17,800,"2016/8/28 12:46:07","2016/8/28 12:09:07",1,18688880201,"≥ÃÍ—»·"
874,1111,2,6,76,"2016/8/28 12:49:32","2016/8/28 13:04:39",1,18688880113,"≤Ãﬁ»∫≠"
885,1024,2,7,126,"2016/8/28 13:03:44","2016/8/28 13:16:06",1,18688880043,"Œ∫≥Ã—©"
864,1147,4,9,371,"2016/8/28 13:06:36","2016/8/28 13:25:20",1,18688880125,"◊ø”¿√∑"
883,1088,7,18,670,"2016/8/28 13:07:11","2016/8/28 13:20:51",1,18688880205,"”⁄æ∏"
780,1000,6,14,619,"2016/8/28 13:18:26","2016/8/28 13:25:17",1,18688880019,"«Ò≤¥æ˝"
823,1020,2,5,349,"2016/8/28 13:40:11","2016/8/28 13:55:06",1,18688880039,"¬¨ΩıÍÿ"
880,1112,5,9,495,"2016/8/28 13:52:47","2016/8/28 14:08:07",1,18688880213,"Ã∆–˘"
1219,1153,10,15,470,"2016/8/28 17:06:14","2016/8/28 17:23:52",1,18688880127,"œ∞”–œ´"
1017,1034,5,15,475,"2016/8/28 17:33:23","2016/8/28 17:38:32",1,18688880053,"Ã’≥…∑º"
1135,1032,3,5,80,"2016/8/28 17:44:10","2016/8/28 17:56:36",1,18688880051,"Ã’Íø»Ô"
1212,1085,6,9,148,"2016/8/28 17:46:26","2016/8/28 17:53:39",1,18688880204,"Œ‚∂¨”Í"
658,1021,3,15,459,"2016/8/28 17:56:55","2016/8/28 18:05:55",1,18688880040,"“∂‰Ï“›"
1166,1164,3,24,1314,"2016/8/28 17:57:42","2016/8/28 18:14:32",1,18688880330,"…Íÿ¥Ô"
902,1083,10,23,947,"2016/8/28 18:03:43","2016/8/28 18:38:43",1,18688880303,"’≈º«±¶"
1025,1082,5,13,484,"2016/8/28 18:05:15","2016/8/28 19:00:56",1,18688880203,"’≈–°±¶"
1287,1098,6,12,351,"2016/8/28 18:12:26","2016/8/28 18:19:57",1,18688880308,"πÕÒ"
1084,1106,8,7,234,"2016/8/28 18:26:13","2016/8/28 18:39:11",1,18688880211,"ª∆±Ã∆º"
1083,1018,6,15,888,"2016/8/28 18:31:24","2016/8/28 18:46:32",1,18688880037,"¬¨◊”∫≤"
1297,1128,6,18,1031,"2016/8/28 18:36:04","2016/8/28 18:52:57",1,18688880318,"”‡Àº—‘"
558,1030,7,7,656,"2016/8/28 18:37:38","2016/8/28 18:54:38",1,18688880049,"Œƒ¡¢∆Ω"
1041,1103,4,14,600,"2016/8/28 18:38:42","2016/8/28 18:49:59",1,18688880210,"÷Ÿº—–˝"
466,1013,2,19,1032,"2016/8/28 18:42:35","2016/8/28 18:46:22",1,18688880032,"–ÌË˜≈‡"
1273,1099,4,15,675,"2016/8/28 18:46:19","2016/8/28 19:02:28",1,18688880109,"∏ﬂ¿◊"
1140,1086,2,7,298,"2016/8/28 18:56:42","2016/8/28 19:07:17",1,18688880304,"“◊”¢∑≤"
907,1143,7,14,781,"2016/8/28 19:07:11","2016/8/28 19:11:08",1,18688880323,"¿∂ƒ»"
700,1023,6,15,341,"2016/8/28 19:08:43","2016/8/28 19:20:01",1,18688880042,"Œ∫Œ°"
1104,1118,5,7,222,"2016/8/28 19:24:16","2016/8/28 19:44:16",1,18688880215,"ÀæÃÔÃÔ"
1194,1131,4,15,597,"2016/8/28 19:25:16","2016/8/28 19:43:39",1,18688880319,"œƒ«Á"
561,1015,8,15,1144,"2016/8/28 19:28:41","2016/8/28 19:39:25",1,18688880034,"‘¨Ïı∆Ù"
1066,1160,10,15,786,"2016/8/28 19:28:54","2016/8/28 19:58:54",1,18688880229,"¡ı∂´∑Ω"
1158,1029,4,8,399,"2016/8/28 19:29:31","2016/8/28 19:43:03",1,18688880048,"Œƒ»Ùƒ˝"
450,1116,6,23,701,"2016/8/28 19:35:09","2016/8/28 19:45:23",1,18688880314,"‘¯ÃÏ"
1187,1075,6,18,435,"2016/8/28 19:36:33","2016/8/28 19:52:39",1,18688880101,"‘≠’≈ˆŒ"
1240,1133,4,5,183,"2016/8/28 19:45:22","2016/8/28 19:49:36",1,18688880220,"¬Ω¿ˆ¥Ô"
521,1163,8,7,277,"2016/8/28 19:58:27","2016/8/28 20:04:57",1,18688880230,"…Ú—˛"
1160,1155,8,6,172,"2016/8/28 20:10:01","2016/8/28 20:14:58",1,18688880327,"œ∞“ª±˘"
1058,1031,10,6,214,"2016/8/28 20:15:22","2016/8/28 20:22:30",1,18688880050,"Ã’Á˘«Ÿ"
1039,1010,4,11,421,"2016/8/28 20:28:06","2016/8/28 20:44:56",1,18688880029,"‘¨º“»Ô"
1156,1150,6,20,746,"2016/8/28 20:34:10","2016/8/28 20:39:15",1,18688880126,"¿‰¡¡"
638,1022,4,10,610,"2016/8/28 20:36:30","2016/8/28 20:51:45",1,18688880041,"“∂ÃŒ≥œ"
444,1033,10,19,837,"2016/8/28 20:43:07","2016/8/28 20:55:31",1,18688880052,"Ã’”¿≥±"
614,1019,6,10,685,"2016/8/28 20:49:39","2016/8/28 20:54:29",1,18688880038,"¬¨”Í¡·"
1009,1127,4,13,625,"2016/8/28 21:02:18","2016/8/28 21:16:38",1,18688880218,"”‡Ω≠ÃŒ"
1113,1104,4,18,740,"2016/8/28 21:02:33","2016/8/28 21:19:32",1,18688880310,"πÿ¥Û…Ω"
1045,1151,2,10,447,"2016/8/28 21:05:23","2016/8/28 21:20:13",1,18688880226,"¿‰÷æ∂¨"
1078,1093,8,30,1113,"2016/8/28 21:10:01","2016/8/28 21:15:36",1,18688880107,"¿ÓŒßŒß"
1189,1119,4,18,714,"2016/8/28 21:16:13","2016/8/28 21:18:13",1,18688880315,"ª∆Œƒ–˘"
582,1016,6,27,768,"2016/8/28 21:17:22","2016/8/28 21:35:57",1,18688880035,"‘¨ÍªÃÏ"
1010,1108,9,4,135,"2016/8/28 21:37:33","2016/8/28 21:46:32",1,18688880112,"œƒª€√Ù"
1275,1101,8,21,680,"2016/8/28 21:43:18","2016/8/28 21:51:35",1,18688880309,"…≥≥ø‘Û"
1060,1011,6,23,753,"2016/8/28 21:47:01","2016/8/28 21:51:17",1,18688880030,"≤Òµ¬‹∞"
1300,1092,5,19,727,"2016/8/28 21:53:50","2016/8/28 21:09:50",1,18688880306,"«¸ø°"
592,1027,4,12,996,"2016/8/28 21:58:41","2016/8/28 22:11:05",1,18688880046,"æ£∑·∂‰"
1120,1121,2,19,827,"2016/8/28 21:59:19","2016/8/28 22:12:50",1,18688880216,"÷Ï“‡ø…"
1316,1149,4,9,430,"2016/8/28 21:59:44","2016/8/28 22:10:52",1,18688880325,"◊ø»®∫∫"
176,1017,4,7,365,"2016/8/29 11:07:22","2016/8/29 11:21:22",1,18688880036,"¬¨ø°∫„"
180,1023,4,14,465,"2016/8/29 11:16:39","2016/8/29 11:21:13",1,18688880042,"Œ∫Œ°"
332,1029,4,10,201,"2016/8/29 11:47:24","2016/8/29 11:58:24",1,18688880048,"Œƒ»Ùƒ˝"
179,992,3,9,247,"2016/8/29 12:12:22","2016/8/29 12:22:22",1,18688880011,"Ω™ÍœÍ≈"
236,1001,2,4,109,"2016/8/29 12:30:44","2016/8/29 12:34:43",1,18688880020,"»Œ‚˘ƒ˛"
322,993,8,19,718,"2016/8/29 12:51:24","2016/8/29 13:00:17",1,18688880012,"—Ó“¿›Ê"
696,1097,6,16,806,"2016/8/29 17:01:27","2016/8/29 17:10:27",1,18688880208,"≥¬¡¶"
775,1087,2,6,164,"2016/8/29 17:46:39","2016/8/29 18:02:01",1,18688880105,"◊¿—‘"
576,1103,6,22,1162,"2016/8/29 18:36:47","2016/8/29 18:49:23",1,18688880210,"πÿÕ•"
722,1076,2,5,205,"2016/8/29 18:59:38","2016/8/29 19:12:39",1,18688880201,"’‘Ÿª"
657,1107,10,15,718,"2016/8/29 19:06:42","2016/8/29 19:21:42",1,18688880311,"ª∆¬¸”Ò"
588,1092,5,4,203,"2016/8/29 19:08:11","2016/8/29 19:25:11",1,18688880306,"≤Ã» ©"
740,1090,8,14,909,"2016/8/29 20:41:16","2016/8/29 20:57:16",1,18688880106,"≤Ã‘ÛË∫"
697,1098,6,12,452,"2016/8/29 21:27:41","2016/8/29 21:45:41",1,18688880308,"≥¬ª€»„"
398,1108,2,36,980,"2016/8/30 11:16:17","2016/8/30 11:34:17",1,18688880112,"¿Ó∫£∑Â"
387,1095,8,16,551,"2016/8/30 12:00:38","2016/8/30 12:12:38",1,18688880307,"»Œ∫ÏΩø"
168,990,2,9,1105,"2016/8/30 12:07:06","2016/8/30 12:19:06",1,18688880009,"’≈•”Í"
446,1166,2,6,143,"2016/8/30 18:06:04","2016/8/30 18:15:04",1,18688880231,"’≈¥Û≈Ù"
735,1132,2,8,270,"2016/8/30 18:13:05","2016/8/30 18:18:05",1,18688880120,"¬ΩÃŒ"
671,1084,2,8,163,"2016/8/30 19:25:05","2016/8/30 19:44:05",1,18688880104,"»ŒŒƒÁ˜"
603,1102,3,11,459,"2016/8/30 19:30:19","2016/8/30 19:45:19",1,18688880110,"Ã’Ë¥"
661,1096,8,13,812,"2016/8/30 20:00:10","2016/8/30 20:18:10",1,18688880108,"◊ø—ﬁÂ˚"
565,1105,6,8,717,"2016/8/30 20:14:52","2016/8/30 20:30:52",1,18688880111,"ª∆’‹"
539,1110,10,6,238,"2016/8/30 20:30:53","2016/8/30 20:43:53",1,18688880312,"¿Ó≈Â…∫"
636,1089,2,9,349,"2016/8/30 20:52:16","2016/8/30 21:10:36",1,18688880305,"Õıæ≤”Ó"
461,1075,3,8,303,"2016/8/30 21:46:40","2016/8/30 21:56:40",1,18688880101,"’‘”ÒŸª"
777,1076,7,24,824,"2016/8/30 21:49:55","2016/8/30 21:59:55",1,18688880201,"’‘Ÿª"
515,1161,2,5,143,"2016/8/30 21:57:30","2016/8/30 22:00:10",1,18688880329,"¬¨¡·"
289,991,2,5,121,"2016/8/31 11:52:44","2016/8/31 12:01:38",1,18688880010,"¬Ûø≠‘Û"
419,1071,6,6,264,"2016/8/31 12:19:41","2016/8/31 12:29:41",1,18688880096,"Ω™ƒ›ƒ›"
395,1021,4,13,617,"2016/8/31 12:51:51","2016/8/31 13:02:38",1,18688880040,"“∂‰Ï“›"
336,996,2,5,131,"2016/8/31 13:59:05","2016/8/31 14:06:37",1,18688880015,"’≈’——Ù"
763,1135,4,7,296,"2016/8/31 18:05:01","2016/8/31 18:09:40",1,18688880121,"∑ΩœÈŒƒ"
599,1102,8,19,729,"2016/8/31 18:05:51","2016/8/31 18:18:31",1,18688880110,"πÿø≠‘¬"
721,1129,6,15,624,"2016/8/31 18:28:06","2016/8/31 18:42:42",1,18688880119,"œƒ—©"
533,1118,1,11,717,"2016/8/31 18:40:56","2016/8/31 18:57:56",1,18688880215,"ª∆«‡‹ø"
551,1086,8,19,1101,"2016/8/31 19:14:12","2016/8/31 19:19:31",1,18688880304,"’≈–°”Í"
695,1096,6,16,810,"2016/8/31 20:25:16","2016/8/31 20:39:13",1,18688880108,"≥¬”Ó"
641,1095,8,12,679,"2016/8/31 21:23:48","2016/8/31 21:31:48",1,18688880307,"¿Óæ∏"
672,1089,6,24,800,"2016/8/31 21:24:12","2016/8/31 21:56:12",1,18688880305,"ƒ™—‘"
692,1155,8,10,735,"2016/8/31 21:25:18","2016/8/31 21:33:34",1,18688880327,"œ∞“ª±˘"
647,1094,4,9,262,"2016/8/31 21:37:39","2016/8/31 21:55:39",1,18688880207,"’¬¥∫ª™"
570,1113,8,13,589,"2016/8/31 21:41:56","2016/8/31 21:32:56",1,18688880313,"Ã∆—≈ºŒ"
